concept_code,vocabulary_id,cluster
M21.079,ICD10CM,acquired_foot_deformities
M21.069,ICD10CM,acquired_foot_deformities
M21.522,ICD10CM,acquired_foot_deformities
Z90.721,ICD10CM,acquired_foot_deformities
M21.90,ICD10CM,acquired_foot_deformities
M20.10,ICD10CM,acquired_foot_deformities
Z89.9,ICD10CM,acquired_foot_deformities
M21.942,ICD10CM,acquired_foot_deformities
Z90.01,ICD10CM,acquired_foot_deformities
Z90.09,ICD10CM,acquired_foot_deformities
M21.20,ICD10CM,acquired_foot_deformities
M21.959,ICD10CM,acquired_foot_deformities
M21.059,ICD10CM,acquired_foot_deformities
M20.009,ICD10CM,acquired_foot_deformities
M24.542,ICD10CM,acquired_foot_deformities
Z90.81,ICD10CM,acquired_foot_deformities
M95.11,ICD10CM,acquired_foot_deformities
M21.159,ICD10CM,acquired_foot_deformities
Z90.6,ICD10CM,acquired_foot_deformities
M95.0,ICD10CM,acquired_foot_deformities
M21.519,ICD10CM,acquired_foot_deformities
M21.372,ICD10CM,acquired_foot_deformities
M20.30,ICD10CM,acquired_foot_deformities
M95.10,ICD10CM,acquired_foot_deformities
M21.242,ICD10CM,acquired_foot_deformities
M21.969,ICD10CM,acquired_foot_deformities
M21.932,ICD10CM,acquired_foot_deformities
M21.239,ICD10CM,acquired_foot_deformities
Z89.522,ICD10CM,acquired_foot_deformities
M24.59,ICD10CM,acquired_foot_deformities
Z89.211,ICD10CM,acquired_foot_deformities
Z89.111,ICD10CM,acquired_foot_deformities
M21.751,ICD10CM,acquired_foot_deformities
M21.051,ICD10CM,acquired_foot_deformities
M21.629,ICD10CM,acquired_foot_deformities
M21.541,ICD10CM,acquired_foot_deformities
M24.576,ICD10CM,acquired_foot_deformities
Z90.3,ICD10CM,acquired_foot_deformities
M21.269,ICD10CM,acquired_foot_deformities
Z89.442,ICD10CM,acquired_foot_deformities
M21.40,ICD10CM,acquired_foot_deformities
M21.851,ICD10CM,acquired_foot_deformities
M21.733,ICD10CM,acquired_foot_deformities
Z89.232,ICD10CM,acquired_foot_deformities
Z89.521,ICD10CM,acquired_foot_deformities
M21.251,ICD10CM,acquired_foot_deformities
Z89.219,ICD10CM,acquired_foot_deformities
Z89.239,ICD10CM,acquired_foot_deformities
M21.129,ICD10CM,acquired_foot_deformities
M20.22,ICD10CM,acquired_foot_deformities
M21.331,ICD10CM,acquired_foot_deformities
M21.379,ICD10CM,acquired_foot_deformities
M20.40,ICD10CM,acquired_foot_deformities
M21.00,ICD10CM,acquired_foot_deformities
Z90.710,ICD10CM,acquired_foot_deformities
M21.41,ICD10CM,acquired_foot_deformities
M21.332,ICD10CM,acquired_foot_deformities
Z89.512,ICD10CM,acquired_foot_deformities
M20.021,ICD10CM,acquired_foot_deformities
M20.091,ICD10CM,acquired_foot_deformities
M21.222,ICD10CM,acquired_foot_deformities
Z89.112,ICD10CM,acquired_foot_deformities
M24.552,ICD10CM,acquired_foot_deformities
M21.80,ICD10CM,acquired_foot_deformities
Z90.89,ICD10CM,acquired_foot_deformities
Z89.011,ICD10CM,acquired_foot_deformities
Z89.221,ICD10CM,acquired_foot_deformities
M21.739,ICD10CM,acquired_foot_deformities
Z90.10,ICD10CM,acquired_foot_deformities
M21.072,ICD10CM,acquired_foot_deformities
Z90.13,ICD10CM,acquired_foot_deformities
Z89.429,ICD10CM,acquired_foot_deformities
Z89.439,ICD10CM,acquired_foot_deformities
Z89.201,ICD10CM,acquired_foot_deformities
M21.172,ICD10CM,acquired_foot_deformities
M21.029,ICD10CM,acquired_foot_deformities
Z89.021,ICD10CM,acquired_foot_deformities
M21.769,ICD10CM,acquired_foot_deformities
M21.272,ICD10CM,acquired_foot_deformities
M21.832,ICD10CM,acquired_foot_deformities
M21.861,ICD10CM,acquired_foot_deformities
M20.019,ICD10CM,acquired_foot_deformities
M24.574,ICD10CM,acquired_foot_deformities
Z90.02,ICD10CM,acquired_foot_deformities
M21.259,ICD10CM,acquired_foot_deformities
M21.763,ICD10CM,acquired_foot_deformities
M21.839,ICD10CM,acquired_foot_deformities
M20.60,ICD10CM,acquired_foot_deformities
M21.852,ICD10CM,acquired_foot_deformities
M21.721,ICD10CM,acquired_foot_deformities
M21.062,ICD10CM,acquired_foot_deformities
M21.922,ICD10CM,acquired_foot_deformities
M21.122,ICD10CM,acquired_foot_deformities
M95.4,ICD10CM,acquired_foot_deformities
M24.551,ICD10CM,acquired_foot_deformities
Z89.421,ICD10CM,acquired_foot_deformities
Z89.519,ICD10CM,acquired_foot_deformities
M21.219,ICD10CM,acquired_foot_deformities
M21.211,ICD10CM,acquired_foot_deformities
M20.61,ICD10CM,acquired_foot_deformities
M20.032,ICD10CM,acquired_foot_deformities
M20.5X1,ICD10CM,acquired_foot_deformities
M24.572,ICD10CM,acquired_foot_deformities
M21.529,ICD10CM,acquired_foot_deformities
M24.562,ICD10CM,acquired_foot_deformities
M21.339,ICD10CM,acquired_foot_deformities
M21.619,ICD10CM,acquired_foot_deformities
M21.952,ICD10CM,acquired_foot_deformities
M21.262,ICD10CM,acquired_foot_deformities
M24.521,ICD10CM,acquired_foot_deformities
M20.11,ICD10CM,acquired_foot_deformities
M21.151,ICD10CM,acquired_foot_deformities
M21.759,ICD10CM,acquired_foot_deformities
M21.022,ICD10CM,acquired_foot_deformities
M21.764,ICD10CM,acquired_foot_deformities
Z89.432,ICD10CM,acquired_foot_deformities
M21.371,ICD10CM,acquired_foot_deformities
M24.571,ICD10CM,acquired_foot_deformities
Z90.2,ICD10CM,acquired_foot_deformities
M24.569,ICD10CM,acquired_foot_deformities
M21.071,ICD10CM,acquired_foot_deformities
M21.249,ICD10CM,acquired_foot_deformities
M95.3,ICD10CM,acquired_foot_deformities
M21.161,ICD10CM,acquired_foot_deformities
Z89.022,ICD10CM,acquired_foot_deformities
M21.961,ICD10CM,acquired_foot_deformities
M21.621,ICD10CM,acquired_foot_deformities
M24.559,ICD10CM,acquired_foot_deformities
M21.052,ICD10CM,acquired_foot_deformities
Z89.122,ICD10CM,acquired_foot_deformities
M21.949,ICD10CM,acquired_foot_deformities
M21.732,ICD10CM,acquired_foot_deformities
M20.011,ICD10CM,acquired_foot_deformities
M21.169,ICD10CM,acquired_foot_deformities
M21.271,ICD10CM,acquired_foot_deformities
Z89.121,ICD10CM,acquired_foot_deformities
M21.179,ICD10CM,acquired_foot_deformities
Z89.511,ICD10CM,acquired_foot_deformities
M21.731,ICD10CM,acquired_foot_deformities
M24.522,ICD10CM,acquired_foot_deformities
M24.541,ICD10CM,acquired_foot_deformities
Z89.019,ICD10CM,acquired_foot_deformities
Z89.422,ICD10CM,acquired_foot_deformities
M24.512,ICD10CM,acquired_foot_deformities
Z90.79,ICD10CM,acquired_foot_deformities
M20.62,ICD10CM,acquired_foot_deformities
M20.20,ICD10CM,acquired_foot_deformities
M95.5,ICD10CM,acquired_foot_deformities
Z89.621,ICD10CM,acquired_foot_deformities
M21.862,ICD10CM,acquired_foot_deformities
M21.221,ICD10CM,acquired_foot_deformities
M21.021,ICD10CM,acquired_foot_deformities
M21.061,ICD10CM,acquired_foot_deformities
Z90.12,ICD10CM,acquired_foot_deformities
M24.531,ICD10CM,acquired_foot_deformities
Z89.622,ICD10CM,acquired_foot_deformities
M20.001,ICD10CM,acquired_foot_deformities
M21.121,ICD10CM,acquired_foot_deformities
M20.012,ICD10CM,acquired_foot_deformities
Z90.711,ICD10CM,acquired_foot_deformities
M24.573,ICD10CM,acquired_foot_deformities
M21.549,ICD10CM,acquired_foot_deformities
M21.279,ICD10CM,acquired_foot_deformities
Z89.012,ICD10CM,acquired_foot_deformities
M21.752,ICD10CM,acquired_foot_deformities
Z90.5,ICD10CM,acquired_foot_deformities
M21.822,ICD10CM,acquired_foot_deformities
M24.549,ICD10CM,acquired_foot_deformities
Z89.611,ICD10CM,acquired_foot_deformities
Z89.441,ICD10CM,acquired_foot_deformities
M20.022,ICD10CM,acquired_foot_deformities
Z89.612,ICD10CM,acquired_foot_deformities
M21.539,ICD10CM,acquired_foot_deformities
M20.12,ICD10CM,acquired_foot_deformities
M24.50,ICD10CM,acquired_foot_deformities
M21.531,ICD10CM,acquired_foot_deformities
Z89.231,ICD10CM,acquired_foot_deformities
M20.21,ICD10CM,acquired_foot_deformities
M24.511,ICD10CM,acquired_foot_deformities
M24.539,ICD10CM,acquired_foot_deformities
M20.002,ICD10CM,acquired_foot_deformities
M21.931,ICD10CM,acquired_foot_deformities
M21.229,ICD10CM,acquired_foot_deformities
M21.6X1,ICD10CM,acquired_foot_deformities
Z89.229,ICD10CM,acquired_foot_deformities
M21.734,ICD10CM,acquired_foot_deformities
Z89.419,ICD10CM,acquired_foot_deformities
Z89.412,ICD10CM,acquired_foot_deformities
Z89.619,ICD10CM,acquired_foot_deformities
Z90.410,ICD10CM,acquired_foot_deformities
M21.6X9,ICD10CM,acquired_foot_deformities
M21.612,ICD10CM,acquired_foot_deformities
Z89.202,ICD10CM,acquired_foot_deformities
M20.5X2,ICD10CM,acquired_foot_deformities
M24.529,ICD10CM,acquired_foot_deformities
M21.261,ICD10CM,acquired_foot_deformities
M21.162,ICD10CM,acquired_foot_deformities
Z89.129,ICD10CM,acquired_foot_deformities
M21.512,ICD10CM,acquired_foot_deformities
M21.232,ICD10CM,acquired_foot_deformities
M20.092,ICD10CM,acquired_foot_deformities
M21.10,ICD10CM,acquired_foot_deformities
M21.542,ICD10CM,acquired_foot_deformities
M21.152,ICD10CM,acquired_foot_deformities
Z90.11,ICD10CM,acquired_foot_deformities
M21.962,ICD10CM,acquired_foot_deformities
M21.252,ICD10CM,acquired_foot_deformities
Z89.529,ICD10CM,acquired_foot_deformities
M20.029,ICD10CM,acquired_foot_deformities
M21.929,ICD10CM,acquired_foot_deformities
M20.32,ICD10CM,acquired_foot_deformities
Z90.722,ICD10CM,acquired_foot_deformities
M95.8,ICD10CM,acquired_foot_deformities
N17,ICD10CM,acute_kidney_injury
N17.0,ICD10CM,acute_kidney_injury
N17.1,ICD10CM,acute_kidney_injury
N17.2,ICD10CM,acute_kidney_injury
N17.8,ICD10CM,acute_kidney_injury
N17.9,ICD10CM,acute_kidney_injury
N19,ICD10CM,acute_kidney_injury
I21.01,ICD10CM,acute_myocardial_infarction
I23.2,ICD10CM,acute_myocardial_infarction
I21.11,ICD10CM,acute_myocardial_infarction
I21.19,ICD10CM,acute_myocardial_infarction
I22.8,ICD10CM,acute_myocardial_infarction
I22.2,ICD10CM,acute_myocardial_infarction
I23.0,ICD10CM,acute_myocardial_infarction
I22.0,ICD10CM,acute_myocardial_infarction
I21.21,ICD10CM,acute_myocardial_infarction
I23.3,ICD10CM,acute_myocardial_infarction
I23.1,ICD10CM,acute_myocardial_infarction
I21.9,ICD10CM,acute_myocardial_infarction
I23.5,ICD10CM,acute_myocardial_infarction
I22.1,ICD10CM,acute_myocardial_infarction
I21.A9,ICD10CM,acute_myocardial_infarction
I21.A1,ICD10CM,acute_myocardial_infarction
I23.8,ICD10CM,acute_myocardial_infarction
I21.02,ICD10CM,acute_myocardial_infarction
I23.4,ICD10CM,acute_myocardial_infarction
I21.09,ICD10CM,acute_myocardial_infarction
I23.7,ICD10CM,acute_myocardial_infarction
I21.29,ICD10CM,acute_myocardial_infarction
I21.3,ICD10CM,acute_myocardial_infarction
I21.4,ICD10CM,acute_myocardial_infarction
I22.9,ICD10CM,acute_myocardial_infarction
D62,ICD10CM,acute_posthemorrhagic_anemia
J80,ICD10CM,acute_respiratory_distress_syndrome
E27.1,ICD10CM,addison_disease
Z47.1,ICD10CM,administrative_encounter
Z03.75,ICD10CM,administrative_encounter
Z09,ICD10CM,administrative_encounter
Z13.5,ICD10CM,administrative_encounter
Z13.1,ICD10CM,administrative_encounter
Z48.23,ICD10CM,administrative_encounter
Z48.24,ICD10CM,administrative_encounter
Z48.816,ICD10CM,administrative_encounter
Z13.42,ICD10CM,administrative_encounter
Z05.72,ICD10CM,administrative_encounter
Z13.41,ICD10CM,administrative_encounter
Z05.1,ICD10CM,administrative_encounter
Z11.59,ICD10CM,administrative_encounter
Z02.71,ICD10CM,administrative_encounter
Z04.71,ICD10CM,administrative_encounter
Z47.31,ICD10CM,administrative_encounter
Z47.82,ICD10CM,administrative_encounter
Z04.8,ICD10CM,administrative_encounter
Z01.20,ICD10CM,administrative_encounter
Z28.81,ICD10CM,administrative_encounter
Z20.89,ICD10CM,administrative_encounter
Z03.823,ICD10CM,administrative_encounter
Z03.821,ICD10CM,administrative_encounter
Z04.1,ICD10CM,administrative_encounter
Z51.5,ICD10CM,administrative_encounter
Z11.9,ICD10CM,administrative_encounter
Z05.41,ICD10CM,administrative_encounter
Z02.83,ICD10CM,administrative_encounter
Z05.9,ICD10CM,administrative_encounter
Z40.02,ICD10CM,administrative_encounter
Z00.6,ICD10CM,administrative_encounter
Z11.3,ICD10CM,administrative_encounter
Z29.3,ICD10CM,administrative_encounter
Z01.31,ICD10CM,administrative_encounter
Z20.6,ICD10CM,administrative_encounter
Z02.4,ICD10CM,administrative_encounter
Z48.298,ICD10CM,administrative_encounter
Z13.84,ICD10CM,administrative_encounter
Z00.5,ICD10CM,administrative_encounter
Z43.9,ICD10CM,administrative_encounter
Z13.6,ICD10CM,administrative_encounter
Z48.814,ICD10CM,administrative_encounter
Z29.8,ICD10CM,administrative_encounter
Z04.72,ICD10CM,administrative_encounter
Z40.01,ICD10CM,administrative_encounter
Z00.3,ICD10CM,administrative_encounter
Z04.81,ICD10CM,administrative_encounter
Z20.2,ICD10CM,administrative_encounter
Z01.419,ICD10CM,administrative_encounter
Z02.2,ICD10CM,administrative_encounter
Z51.89,ICD10CM,administrative_encounter
Z28.1,ICD10CM,administrative_encounter
Z28.01,ICD10CM,administrative_encounter
Z13.21,ICD10CM,administrative_encounter
Z00.01,ICD10CM,administrative_encounter
Z20.7,ICD10CM,administrative_encounter
Z03.818,ICD10CM,administrative_encounter
Z29.13,ICD10CM,administrative_encounter
Z48.89,ICD10CM,administrative_encounter
Z13.228,ICD10CM,administrative_encounter
Z40.8,ICD10CM,administrative_encounter
Z32.00,ICD10CM,administrative_encounter
Z13.0,ICD10CM,administrative_encounter
Z13.89,ICD10CM,administrative_encounter
Z41.9,ICD10CM,administrative_encounter
Z48.00,ICD10CM,administrative_encounter
Z28.21,ICD10CM,administrative_encounter
Z04.82,ICD10CM,administrative_encounter
Z48.22,ICD10CM,administrative_encounter
Z04.3,ICD10CM,administrative_encounter
Z29.12,ICD10CM,administrative_encounter
Z13.810,ICD10CM,administrative_encounter
Z47.81,ICD10CM,administrative_encounter
Z32.02,ICD10CM,administrative_encounter
Z01.01,ICD10CM,administrative_encounter
Z02.6,ICD10CM,administrative_encounter
Z00.121,ICD10CM,administrative_encounter
Z28.9,ICD10CM,administrative_encounter
Z00.71,ICD10CM,administrative_encounter
Z05.3,ICD10CM,administrative_encounter
Z43.0,ICD10CM,administrative_encounter
Z05.42,ICD10CM,administrative_encounter
Z20.828,ICD10CM,administrative_encounter
Z13.220,ICD10CM,administrative_encounter
Z02.1,ICD10CM,administrative_encounter
Z29.11,ICD10CM,administrative_encounter
Z00.8,ICD10CM,administrative_encounter
Z11.51,ICD10CM,administrative_encounter
Z40.9,ICD10CM,administrative_encounter
Z03.79,ICD10CM,administrative_encounter
Z20.820,ICD10CM,administrative_encounter
Z20.818,ICD10CM,administrative_encounter
Z13.29,ICD10CM,administrative_encounter
Z02.9,ICD10CM,administrative_encounter
Z02.82,ICD10CM,administrative_encounter
Z41.2,ICD10CM,administrative_encounter
Z28.29,ICD10CM,administrative_encounter
Z48.1,ICD10CM,administrative_encounter
Z01.811,ICD10CM,administrative_encounter
Z01.020,ICD10CM,administrative_encounter
Z04.89,ICD10CM,administrative_encounter
Z40.03,ICD10CM,administrative_encounter
Z28.03,ICD10CM,administrative_encounter
Z20.1,ICD10CM,administrative_encounter
Z13.818,ICD10CM,administrative_encounter
Z20.4,ICD10CM,administrative_encounter
Z11.52,ICD10CM,administrative_encounter
Z20.01,ICD10CM,administrative_encounter
Z28.02,ICD10CM,administrative_encounter
Z11.6,ICD10CM,administrative_encounter
Z01.21,ICD10CM,administrative_encounter
Z01.810,ICD10CM,administrative_encounter
Z41.1,ICD10CM,administrative_encounter
Z04.41,ICD10CM,administrative_encounter
Z05.8,ICD10CM,administrative_encounter
Z28.09,ICD10CM,administrative_encounter
Z48.01,ICD10CM,administrative_encounter
Z01.812,ICD10CM,administrative_encounter
Z28.20,ICD10CM,administrative_encounter
Z13.828,ICD10CM,administrative_encounter
Z13.83,ICD10CM,administrative_encounter
Z41.8,ICD10CM,administrative_encounter
Z43.3,ICD10CM,administrative_encounter
Z11.0,ICD10CM,administrative_encounter
Z03.74,ICD10CM,administrative_encounter
Z04.2,ICD10CM,administrative_encounter
Z02.3,ICD10CM,administrative_encounter
Z05.73,ICD10CM,administrative_encounter
Z20.822,ICD10CM,administrative_encounter
Z02.79,ICD10CM,administrative_encounter
Z01.118,ICD10CM,administrative_encounter
Z28.3,ICD10CM,administrative_encounter
Z47.89,ICD10CM,administrative_encounter
Z51.6,ICD10CM,administrative_encounter
Z28.04,ICD10CM,administrative_encounter
Z05.2,ICD10CM,administrative_encounter
Z01.12,ICD10CM,administrative_encounter
Z43.7,ICD10CM,administrative_encounter
Z01.00,ICD10CM,administrative_encounter
Z47.32,ICD10CM,administrative_encounter
Z13.811,ICD10CM,administrative_encounter
Z04.9,ICD10CM,administrative_encounter
Z01.89,ICD10CM,administrative_encounter
Z00.110,ICD10CM,administrative_encounter
Z01.83,ICD10CM,administrative_encounter
Z01.411,ICD10CM,administrative_encounter
Z01.021,ICD10CM,administrative_encounter
Z02.0,ICD10CM,administrative_encounter
Z03.89,ICD10CM,administrative_encounter
Z28.89,ICD10CM,administrative_encounter
Z03.72,ICD10CM,administrative_encounter
Z43.8,ICD10CM,administrative_encounter
Z13.820,ICD10CM,administrative_encounter
Z48.817,ICD10CM,administrative_encounter
Z00.2,ICD10CM,administrative_encounter
Z01.82,ICD10CM,administrative_encounter
Z51.81,ICD10CM,administrative_encounter
Z00.111,ICD10CM,administrative_encounter
Z42.1,ICD10CM,administrative_encounter
Z29.14,ICD10CM,administrative_encounter
Z02.81,ICD10CM,administrative_encounter
Z03.822,ICD10CM,administrative_encounter
Z28.82,ICD10CM,administrative_encounter
Z01.84,ICD10CM,administrative_encounter
Z48.811,ICD10CM,administrative_encounter
Z13.858,ICD10CM,administrative_encounter
Z00.129,ICD10CM,administrative_encounter
Z40.09,ICD10CM,administrative_encounter
Z03.6,ICD10CM,administrative_encounter
Z03.810,ICD10CM,administrative_encounter
Z48.03,ICD10CM,administrative_encounter
Z11.4,ICD10CM,administrative_encounter
Z20.3,ICD10CM,administrative_encounter
Z43.5,ICD10CM,administrative_encounter
Z05.0,ICD10CM,administrative_encounter
Z43.4,ICD10CM,administrative_encounter
Z13.49,ICD10CM,administrative_encounter
Z03.73,ICD10CM,administrative_encounter
Z02.89,ICD10CM,administrative_encounter
Z02.5,ICD10CM,administrative_encounter
Z47.2,ICD10CM,administrative_encounter
Z11.8,ICD10CM,administrative_encounter
Z42.8,ICD10CM,administrative_encounter
Z13.9,ICD10CM,administrative_encounter
Z11.1,ICD10CM,administrative_encounter
Z04.42,ICD10CM,administrative_encounter
Z13.88,ICD10CM,administrative_encounter
Z05.43,ICD10CM,administrative_encounter
Z05.5,ICD10CM,administrative_encounter
Z13.79,ICD10CM,administrative_encounter
Z28.83,ICD10CM,administrative_encounter
Z43.1,ICD10CM,administrative_encounter
Z40.00,ICD10CM,administrative_encounter
Z48.280,ICD10CM,administrative_encounter
Z01.10,ICD10CM,administrative_encounter
Z01.42,ICD10CM,administrative_encounter
Z03.71,ICD10CM,administrative_encounter
Z48.290,ICD10CM,administrative_encounter
Z01.818,ICD10CM,administrative_encounter
Z13.850,ICD10CM,administrative_encounter
Z48.810,ICD10CM,administrative_encounter
Z01.30,ICD10CM,administrative_encounter
Z20.811,ICD10CM,administrative_encounter
Z01.110,ICD10CM,administrative_encounter
Z00.70,ICD10CM,administrative_encounter
Z13.40,ICD10CM,administrative_encounter
Z05.71,ICD10CM,administrative_encounter
Z43.2,ICD10CM,administrative_encounter
Z13.4,ICD10CM,administrative_encounter
Z20.5,ICD10CM,administrative_encounter
Z11.2,ICD10CM,administrative_encounter
Z13.71,ICD10CM,administrative_encounter
Z20.09,ICD10CM,administrative_encounter
Z48.288,ICD10CM,administrative_encounter
Z29.9,ICD10CM,administrative_encounter
Z20.821,ICD10CM,administrative_encounter
Z20.9,ICD10CM,administrative_encounter
Z48.815,ICD10CM,administrative_encounter
Z43.6,ICD10CM,administrative_encounter
Z48.21,ICD10CM,administrative_encounter
Z48.813,ICD10CM,administrative_encounter
Z48.812,ICD10CM,administrative_encounter
Z11.7,ICD10CM,administrative_encounter
Z41.3,ICD10CM,administrative_encounter
Z47.33,ICD10CM,administrative_encounter
Z00.00,ICD10CM,administrative_encounter
Z48.02,ICD10CM,administrative_encounter
Z23,ICD10CM,administrative_encounter
Z05.6,ICD10CM,administrative_encounter
Z20.810,ICD10CM,administrative_encounter
T47.1X5D,ICD10CM,adverse_effects_of_drugs_and_medicaments
T49.7X5D,ICD10CM,adverse_effects_of_drugs_and_medicaments
T45.525A,ICD10CM,adverse_effects_of_drugs_and_medicaments
T44.995D,ICD10CM,adverse_effects_of_drugs_and_medicaments
T46.8X5D,ICD10CM,adverse_effects_of_drugs_and_medicaments
T46.3X5A,ICD10CM,adverse_effects_of_drugs_and_medicaments
T48.4X5A,ICD10CM,adverse_effects_of_drugs_and_medicaments
T38.4X5A,ICD10CM,adverse_effects_of_drugs_and_medicaments
T44.5X5A,ICD10CM,adverse_effects_of_drugs_and_medicaments
T44.0X5A,ICD10CM,adverse_effects_of_drugs_and_medicaments
T38.895A,ICD10CM,adverse_effects_of_drugs_and_medicaments
T48.905D,ICD10CM,adverse_effects_of_drugs_and_medicaments
T45.3X5D,ICD10CM,adverse_effects_of_drugs_and_medicaments
T39.95XD,ICD10CM,adverse_effects_of_drugs_and_medicaments
T45.95XD,ICD10CM,adverse_effects_of_drugs_and_medicaments
T50.A25A,ICD10CM,adverse_effects_of_drugs_and_medicaments
